#KF insert[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,0.000000,0.555185,0.052864,5.221223,0.034761,16.833203
0.000000,0.000000,0.000000,0.545041,0.039025,4.254166,0.099702,16.663354
0.000000,0.000000,0.000000,0.980045,0.038676,4.967141,0.028397,15.643744
0.000000,0.000000,0.000000,0.565140,0.051231,5.370056,0.051922,42.014279
0.000000,0.000000,0.000000,0.497079,0.039504,4.549973,0.104486,17.738237
0.000000,0.000000,0.000000,0.510848,0.051445,5.265162,0.029194,16.333029
0.000000,0.000000,0.000000,0.496198,0.051360,5.434196,0.094047,16.628389
0.000000,0.000000,0.000000,0.498056,0.042435,4.864930,0.101749,15.148689
0.000000,0.000000,0.000000,0.505937,0.039764,5.385370,0.030427,15.529332
0.000000,0.000000,0.000000,0.499143,0.051715,5.544694,0.063377,16.492896
0.000000,0.000000,0.000000,0.494054,0.042493,4.806168,0.103858,14.843551
0.000000,0.000000,0.000000,0.543801,0.039330,5.305583,0.030984,15.699689
0.000000,0.000000,0.000000,0.491211,0.047368,5.492925,0.081187,16.530684
0.000000,0.000000,0.000000,0.476068,0.039934,4.682441,0.050754,14.789681
0.000000,0.000000,0.000000,0.524327,0.063139,6.928997,0.143831,23.754005
0.000000,0.000000,0.000000,0.495513,0.036667,5.160432,0.028057,24.445173
0.000000,0.000000,0.000000,0.501562,0.052639,5.849450,0.085298,22.592138
0.000000,0.000000,0.000000,0.471369,0.039334,4.472940,0.044933,23.871029
0.000000,0.000000,0.000000,0.504095,0.073012,8.029703,0.167232,24.791777
0.000000,0.000000,0.000000,0.516257,0.037829,4.967743,0.030288,23.458353
0.000000,0.000000,0.000000,0.520530,0.048557,5.088849,0.048422,15.795402
0.000000,0.000000,0.000000,0.529083,0.044807,4.261977,0.086342,16.761738
0.000000,0.000000,0.000000,0.531102,0.044120,4.447351,0.100420,15.670951
0.000000,0.000000,0.000000,0.501068,0.034364,4.311141,0.021322,16.252310
0.000000,0.000000,0.000000,0.499435,0.043400,4.533019,0.031735,16.924001
0.000000,0.000000,0.000000,0.525020,0.035654,3.531769,0.069880,15.191786
0.000000,0.000000,0.000000,0.493737,0.033179,4.049227,0.019147,15.762891
0.000000,0.000000,0.000000,0.557797,0.051216,3.750887,0.016527,16.293092
0.000000,0.000000,0.000000,0.492891,0.036063,3.870471,0.066795,15.723717
0.000000,0.000000,0.000000,0.500292,0.031770,4.044036,0.018321,15.806604
0.000000,0.000000,0.000000,0.493782,0.040338,4.162872,0.034517,16.766875
0.000000,0.000000,0.000000,0.646545,0.036571,3.332690,0.070900,15.584369
0.000000,0.000000,0.000000,0.503705,0.031258,3.909546,0.016391,20.508407
0.000000,0.000000,0.000000,0.553022,0.052670,4.200788,0.019364,16.736945
0.000000,0.000000,0.000000,0.535385,0.036583,3.114507,0.071477,16.996834
0.000000,0.000000,0.000000,1.036036,0.032467,3.798750,0.018223,15.451075
0.000000,0.000000,0.000000,0.489233,0.047769,3.432572,0.016398,45.220741
0.000000,0.000000,0.000000,0.496434,0.040028,3.851384,0.073191,17.583650
0.000000,0.000000,0.000000,0.527695,0.032015,3.746908,0.015316,16.152340
0.000000,0.000000,0.000000,0.527508,0.045230,3.490590,0.013237,15.052673
0.000000,0.000000,0.000000,0.488294,0.041366,4.028359,0.009664,14.863038
0.000000,0.000000,0.000000,0.498046,0.061765,6.431102,0.024970,14.627349
0.000000,0.000000,0.000000,0.493019,0.063736,6.285675,0.022780,15.093033
0.000000,0.000000,0.000000,0.522624,0.044591,3.984250,0.071816,13.788224
0.000000,0.000000,0.000000,0.528166,0.037317,3.755945,0.016530,14.360102
0.000000,0.000000,0.000000,0.506756,0.043408,4.297763,0.015783,27.883036
0.000000,0.000000,0.000000,0.510960,0.038808,3.381502,0.010790,13.746581
0.000000,0.000000,0.000000,0.484391,0.069048,6.450864,0.108683,13.890150
0.000000,0.000000,0.000000,0.512772,0.037069,4.175860,0.017820,14.449844
0.000000,0.000000,0.000000,0.499325,0.048223,4.282814,0.019370,13.609658
0.000000,0.000000,0.000000,0.516588,0.037809,3.614513,0.012953,13.933897
0.000000,0.000000,0.000000,0.508775,0.072399,6.955816,0.019084,14.390044
0.000000,0.000000,0.000000,0.486908,0.040787,4.211694,0.011602,13.021440
0.000000,0.000000,0.000000,0.523656,0.046779,4.727550,0.013394,14.807995
0.000000,0.000000,0.000000,0.480074,0.062928,6.689945,0.019813,28.587665
0.000000,0.000000,0.000000,0.496887,0.079908,7.003848,0.018642,13.742539
0.000000,0.000000,0.000000,0.504431,0.050727,5.498562,0.014410,14.719354
0.000000,0.000000,0.000000,0.499229,0.061850,6.507202,0.116875,28.851834
0.000000,0.000000,0.000000,0.838293,0.037603,4.328128,0.016521,13.913365
0.000000,0.000000,0.000000,0.846939,0.045577,4.597233,0.023971,22.981590
0.000000,0.000000,0.000000,0.536823,0.042487,3.673623,0.011854,38.778699
0.000000,0.000000,0.000000,0.485132,0.053042,5.168196,0.015127,15.309219
0.000000,0.000000,0.000000,0.484138,0.073611,7.460809,0.019791,13.940204
0.000000,0.000000,0.000000,0.511857,0.063478,6.367505,0.017204,14.601665
0.000000,0.000000,0.000000,0.894042,0.064213,6.434212,0.016644,13.176127
0.000000,0.000000,0.000000,0.507650,0.073714,6.857519,0.019507,41.678308
0.000000,0.000000,0.000000,0.464520,0.047078,4.394330,0.012947,14.796003
0.000000,0.000000,0.000000,0.501627,0.051481,4.893114,0.082244,14.639838
0.000000,0.000000,0.000000,0.976825,0.037363,4.261219,0.016193,13.996885
0.000000,0.000000,0.000000,0.486614,0.049932,4.449115,0.019379,42.633065
0.000000,0.000000,0.000000,0.528495,0.043779,3.653365,0.012109,14.721212
0.000000,0.000000,0.000000,0.758045,0.060727,5.663837,0.016230,15.794727
0.000000,0.000000,0.000000,0.988095,0.087561,8.196504,0.025882,22.822491
0.000000,0.000000,0.000000,0.635608,0.064199,5.796645,0.104632,27.826088
0.000000,0.000000,0.000000,0.739784,0.037454,4.424119,0.014940,18.577475
0.000000,0.000000,0.000000,0.490702,0.045355,4.631209,0.015226,22.243325
0.000000,0.000000,0.000000,0.483183,0.042763,3.664775,0.011970,15.945854
0.000000,0.000000,0.000000,0.475937,0.063253,6.250399,0.017312,15.287695
0.000000,0.000000,0.000000,0.562794,0.081424,7.750350,0.121529,13.656124
0.000000,0.000000,0.000000,0.883082,0.044088,4.911483,0.018160,17.112282
0.000000,0.000000,0.000000,0.723139,0.047255,4.489510,0.018484,25.539925
0.000000,0.000000,0.000000,0.701329,0.043791,3.659931,0.010911,21.707970
0.000000,0.000000,0.000000,0.822319,0.083378,7.027575,0.017744,21.472593
0.000000,0.000000,0.000000,0.468764,0.064492,5.864688,0.016506,40.049772
0.000000,0.000000,0.000000,0.515281,0.053640,5.410409,0.015412,15.179487
0.000000,0.000000,0.000000,0.455800,0.074763,7.036767,0.019645,16.245990
0.000000,0.000000,0.000000,0.486903,0.068995,6.173127,0.015303,14.295839
0.000000,0.000000,0.000000,0.468949,0.047343,4.709506,0.012338,14.785967
0.000000,0.000000,0.000000,0.596351,0.076790,8.067831,0.140070,13.532194
0.000000,0.000000,0.000000,0.992231,0.048116,4.787399,0.019212,18.766459
0.000000,0.000000,0.000000,0.681505,0.064558,4.669718,0.024776,29.334642
0.000000,0.000000,0.000000,0.449147,0.045406,4.111660,0.015816,20.861200
0.000000,0.000000,0.000000,0.451113,0.044096,4.287811,0.011565,14.766763
0.000000,0.000000,0.000000,0.463958,0.074226,7.078911,0.017810,15.083840
0.000000,0.000000,0.000000,0.632786,0.044861,4.336601,0.010909,13.591761
0.000000,0.000000,0.000000,0.997105,0.047666,4.741393,0.012782,20.696797
0.000000,0.000000,0.000000,0.562211,0.071347,7.415230,0.020188,31.978946
0.000000,0.000000,0.000000,0.471813,0.074690,6.836372,0.017195,18.999897
0.000000,0.000000,0.000000,0.462771,0.044688,4.301858,0.068334,15.046018
0.000000,0.000000,0.000000,0.800185,0.037538,4.065650,0.016672,13.554297
0.000000,0.000000,0.000000,0.650287,0.039731,4.343185,0.015269,44.889812
0.000000,0.000000,0.000000,0.537489,0.042284,3.573886,0.011731,26.061109
0.000000,0.000000,0.000000,0.827962,0.074538,6.975512,0.018677,17.794448
0.000000,0.000000,0.000000,0.701194,0.045528,4.433225,0.070311,41.031647
0.000000,0.000000,0.000000,0.478089,0.037357,4.134342,0.017586,31.780909
0.000000,0.000000,0.000000,0.825096,0.054504,3.803079,0.015312,15.206381
0.000000,0.000000,0.000000,0.535397,0.043314,4.123870,0.011434,26.973758
0.000000,0.000000,0.000000,0.450524,0.076774,7.079324,0.018368,18.777751
0.000000,0.000000,0.000000,0.462790,0.045585,4.357053,0.011600,14.907824
0.000000,0.000000,0.000000,0.429382,0.047728,4.796681,0.012881,14.150705
0.000000,0.000000,0.000000,0.921939,0.066267,6.740661,0.018929,14.336779
0.000000,0.000000,0.000000,0.442023,0.074797,6.825869,0.017972,42.801016
0.000000,0.000000,0.000000,0.496470,0.051158,5.145680,0.013686,15.058616
0.000000,0.000000,0.000000,0.761560,0.070675,7.360782,0.108836,15.601650
0.000000,0.000000,0.000000,0.762490,0.041192,4.403056,0.016807,24.840161
0.000000,0.000000,0.000000,0.462352,0.046058,4.348345,0.018811,39.106400
0.000000,0.000000,0.000000,0.462587,0.042856,3.624234,0.011524,15.565453
0.000000,0.000000,0.000000,0.443853,0.076555,7.072712,0.017791,14.239075
0.000000,0.000000,0.000000,0.487555,0.074772,6.808415,0.017865,14.881469
0.000000,0.000000,0.000000,0.826516,0.073261,6.303155,0.015888,13.457202
0.000000,0.000000,0.000000,0.461097,0.050319,4.838479,0.012940,41.549455
0.000000,0.000000,0.000000,0.437156,0.076086,6.966301,0.018251,15.885643
0.000000,0.000000,0.000000,0.435390,0.041481,4.274660,0.011328,13.975042
0.000000,0.000000,0.000000,0.480712,0.073155,6.787737,0.108247,26.984872
0.000000,0.000000,0.000000,0.804046,0.050839,4.230203,0.015808,14.036004
0.000000,0.000000,0.000000,0.466181,0.045417,4.342316,0.025125,41.790965
0.000000,0.000000,0.000000,0.494491,0.038394,3.730068,0.011355,14.696791
0.000000,0.000000,0.000000,0.676062,0.100256,7.090275,0.018350,15.731090
0.000000,0.000000,0.000000,0.804499,0.042659,4.223184,0.011207,22.321622
0.000000,0.000000,0.000000,0.540813,0.075278,6.921435,0.018059,38.465943
0.000000,0.000000,0.000000,0.760551,0.063430,5.727860,0.015993,16.869738
0.000000,0.000000,0.000000,0.462338,0.044227,4.613499,0.012179,24.641059
0.000000,0.000000,0.000000,0.437933,0.075046,6.970610,0.017894,16.700888
0.000000,0.000000,0.000000,0.465701,0.050490,5.056834,0.083789,14.880487
0.000000,0.000000,0.000000,0.914280,0.036442,4.211855,0.015127,13.742886
0.000000,0.000000,0.000000,0.758330,0.046528,4.445318,0.018072,42.587071
0.000000,0.000000,0.000000,0.759033,0.042194,3.592516,0.010803,30.698484
0.000000,0.000000,0.000000,0.511499,0.054200,4.810028,0.012402,32.882719
0.000000,0.000000,0.000000,0.787279,0.067469,6.820894,0.016143,16.498818
0.000000,0.000000,0.000000,0.445153,0.070634,6.737007,0.017116,41.225559
0.000000,0.000000,0.000000,0.799803,0.060549,6.137331,0.016723,15.299154
0.000000,0.000000,0.000000,0.457615,0.072298,6.884294,0.017060,38.963876
0.000000,0.000000,0.000000,0.436515,0.063436,5.789851,0.013473,15.874451
0.000000,0.000000,0.000000,0.435474,0.048781,4.689285,0.077929,15.162863
0.000000,0.000000,0.000000,0.914905,0.049377,5.362778,0.019236,14.037448
0.000000,0.000000,0.000000,0.461404,0.046339,4.480695,0.022239,43.074308
0.000000,0.000000,0.000000,0.759024,0.046004,3.879113,0.014478,14.899929
0.000000,0.000000,0.000000,0.685326,0.045445,4.310104,0.011343,40.711239
0.000000,0.000000,0.000000,0.460583,0.061043,6.333889,0.017881,24.915031
0.000000,0.000000,0.000000,0.763757,0.071900,7.068699,0.022383,15.150094
0.000000,0.000000,0.000000,0.509862,0.102802,8.478362,0.019471,40.255166
0.000000,0.000000,0.000000,0.437243,0.059831,5.870015,0.015011,16.883499
0.000000,0.000000,0.000000,0.441297,0.074971,7.177025,0.016612,14.107294
0.000000,0.000000,0.000000,0.442512,0.090239,7.691547,0.109996,14.583950
0.000000,0.000000,0.000000,0.518453,0.038364,4.262312,0.015989,13.552179
0.000000,0.000000,0.000000,0.734537,0.047147,4.430876,0.027108,16.014760
0.000000,0.000000,0.000000,0.764940,0.045425,3.734489,0.011493,22.933752
0.000000,0.000000,0.000000,0.659691,0.065714,6.288431,0.017358,24.043009
0.000000,0.000000,0.000000,0.798411,0.085881,7.548732,0.020581,20.588418
0.000000,0.000000,0.000000,0.650349,0.057839,5.252444,0.016106,39.176981
0.000000,0.000000,0.000000,0.483124,0.054121,5.224720,0.014816,24.741036
0.000000,0.000000,0.000000,0.566095,0.068372,6.835463,0.016986,15.369229
0.000000,0.000000,0.000000,0.443411,0.071070,7.274274,0.018315,22.975855
0.000000,0.000000,0.000000,0.480725,0.060357,6.240499,0.095768,14.888252
0.000000,0.000000,0.000000,0.429725,0.036286,4.290866,0.016453,14.194303
0.000000,0.000000,0.000000,0.677209,0.048094,4.345055,0.018309,14.084533
0.000000,0.000000,0.000000,0.714804,0.039295,3.737133,0.011465,21.348870
0.000000,0.000000,0.000000,1.143257,0.046979,4.297887,0.011832,28.861953
0.000000,0.000000,0.000000,0.611238,0.070213,7.123294,0.020203,32.998108
0.000000,0.000000,0.000000,0.780285,0.076754,7.235031,0.016836,20.331368
0.000000,0.000000,0.000000,0.968642,0.061741,5.735018,0.020557,24.407247
0.000000,0.000000,0.000000,0.439951,0.074647,6.988451,0.017999,28.614352
0.000000,0.000000,0.000000,0.465335,0.042549,4.286279,0.011177,15.497117
0.000000,0.000000,0.000000,0.440510,0.074336,6.880206,0.108518,15.026528
0.000000,0.000000,0.000000,0.632679,0.054184,5.389174,0.019429,13.767696
0.000000,0.000000,0.000000,0.869952,0.048048,4.576676,0.019890,20.558522
0.000000,0.000000,0.000000,0.554817,0.037823,3.569666,0.011462,32.778634
0.000000,0.000000,0.000000,0.528319,0.053981,5.120063,0.013473,18.033294
0.000000,0.000000,0.000000,0.735140,0.083770,7.803624,0.019275,17.386807
0.000000,0.000000,0.000000,0.758544,0.086355,7.769994,0.016962,23.007895
0.000000,0.000000,0.000000,0.652948,0.074905,6.866631,0.017795,24.632560
0.000000,0.000000,0.000000,0.438494,0.065237,6.077470,0.014782,21.214768
0.000000,0.000000,0.000000,0.481381,0.073699,6.501469,0.015093,15.286457
0.000000,0.000000,0.000000,0.459617,0.077264,7.036020,0.113221,14.959131
0.000000,0.000000,0.000000,0.433711,0.054353,5.483780,0.019261,13.894087
0.000000,0.000000,0.000000,0.762123,0.047345,4.446047,0.017047,14.120610
0.000000,0.000000,0.000000,0.866717,0.054642,3.716965,0.015283,23.995744
0.000000,0.000000,0.000000,0.647250,0.045693,4.308781,0.011158,26.048628
0.000000,0.000000,0.000000,0.808730,0.076028,6.894000,0.017420,19.802369
0.000000,0.000000,0.000000,0.461465,0.046342,4.278335,0.010984,40.714891
0.000000,0.000000,0.000000,0.802607,0.078665,6.931692,0.017292,15.140647
0.000000,0.000000,0.000000,0.568597,0.047584,4.332343,0.011679,41.312016
0.000000,0.000000,0.000000,0.483434,0.078769,6.728027,0.015113,22.668572
0.000000,0.000000,0.000000,0.472335,0.056926,5.275663,0.098657,15.130058
0.000000,0.000000,0.000000,0.527348,0.073682,4.327135,0.016541,13.943156
0.000000,0.000000,0.000000,1.031687,0.047047,4.466343,0.024091,16.905847
0.000000,0.000000,0.000000,0.959738,0.049952,4.090295,0.012333,32.400806
0.000000,0.000000,0.000000,0.801769,0.050671,4.295878,0.013978,28.314800
0.000000,0.000000,0.000000,0.662255,0.048563,4.238051,0.010703,39.933552
0.000000,0.000000,0.000000,0.758940,0.075197,7.612779,0.017960,30.453297
0.000000,0.000000,0.000000,0.896371,0.070351,6.808398,0.016060,35.460495
0.000000,0.000000,0.000000,0.629773,0.073253,6.614364,0.015970,44.738410
0.000000,0.000000,0.000000,0.475698,0.066579,6.097531,0.014526,24.373566
0.000000,0.000000,0.000000,0.466468,0.073090,6.500647,0.105536,14.979516
0.000000,0.000000,0.000000,0.447790,0.037743,4.166338,0.015054,25.033819
0.000000,0.000000,0.000000,0.763057,0.044922,4.476609,0.017103,14.256244
0.000000,0.000000,0.000000,0.444252,0.042214,3.505954,0.010977,41.168526
0.000000,0.000000,0.000000,0.809595,0.061507,5.964858,0.016346,15.188236
0.000000,0.000000,0.000000,0.448167,0.092800,7.538984,0.017742,40.961863
0.000000,0.000000,0.000000,0.811778,0.058725,5.265152,0.013361,15.332891
0.000000,0.000000,0.000000,0.555710,0.064811,6.612838,0.017544,38.547358
0.000000,0.000000,0.000000,0.497279,0.073606,6.530815,0.016564,18.274178
0.000000,0.000000,0.000000,0.468427,0.053229,5.303242,0.014020,15.182926
0.000000,0.000000,0.000000,0.499181,0.074445,6.848180,0.108266,15.954463
0.000000,0.000000,0.000000,0.434973,0.040474,4.200959,0.015420,14.740353
0.000000,0.000000,0.000000,0.451140,0.050522,4.483120,0.016848,14.831281
0.000000,0.000000,0.000000,0.866306,0.047961,4.049716,0.027856,14.233783
0.000000,0.000000,0.000000,0.906844,0.049374,4.431029,0.011029,26.475729
0.000000,0.000000,0.000000,0.763797,0.066128,6.635581,0.017119,27.614613
0.000000,0.000000,0.000000,0.793256,0.086726,7.005549,0.016541,38.721300
0.000000,0.000000,0.000000,0.764418,0.054845,5.418907,0.012946,31.962257
0.000000,0.000000,0.000000,0.442356,0.074388,6.736455,0.019157,37.004318
0.000000,0.000000,0.000000,0.437925,0.049207,4.238482,0.009982,14.677967
0.000000,0.000000,0.000000,0.468374,0.048397,4.593205,0.075959,14.641359
0.000000,0.000000,0.000000,0.631830,0.038284,4.153937,0.014846,13.466577
0.000000,0.000000,0.000000,1.071115,0.046658,4.386390,0.017775,20.130231
0.000000,0.000000,0.000000,0.638973,0.042315,3.508786,0.010981,35.867366
0.000000,0.000000,0.000000,0.741738,0.052299,5.057708,0.013038,19.320956
0.000000,0.000000,0.000000,0.760408,0.084678,8.415096,0.019149,22.678814
0.000000,0.000000,0.000000,0.580286,0.064123,6.358412,0.016139,37.675641
0.000000,0.000000,0.000000,0.830357,0.088159,7.858273,0.017232,18.092884
0.000000,0.000000,0.000000,0.455663,0.075662,6.371779,0.014523,43.043623
0.000000,0.000000,0.000000,0.439155,0.044679,4.183476,0.010514,15.935687
0.000000,0.000000,0.000000,0.468374,0.072735,6.677942,0.110139,15.008201
0.000000,0.000000,0.000000,0.474614,0.039651,4.164167,0.015155,14.664138
0.000000,0.000000,0.000000,0.738207,0.045205,4.398876,0.021550,14.641578
0.000000,0.000000,0.000000,0.925606,0.035818,3.637653,0.011158,22.749673
0.000000,0.000000,0.000000,0.575005,0.103532,7.871710,0.018584,27.885781
0.000000,0.000000,0.000000,0.772740,0.063594,5.615752,0.014127,18.516453
0.000000,0.000000,0.000000,0.465039,0.075157,6.893671,0.016393,40.772251
0.000000,0.000000,0.000000,0.472450,0.046592,4.255991,0.010882,15.291796
0.000000,0.000000,0.000000,0.460823,0.075907,6.822275,0.016091,15.531073
0.000000,0.000000,0.000000,0.468469,0.053028,4.623688,0.011605,14.350484
0.000000,0.000000,0.000000,0.468528,0.064982,6.073921,0.103793,14.790266
0.000000,0.000000,0.000000,0.527855,0.036423,4.339884,0.014365,13.420221
0.000000,0.000000,0.000000,0.952944,0.044911,4.468970,0.016755,17.238623
0.000000,0.000000,0.000000,0.653429,0.042213,3.551605,0.010599,29.143599
0.000000,0.000000,0.000000,0.975543,0.064984,6.665818,0.017838,21.399153
0.000000,0.000000,0.000000,0.774882,0.087434,7.130696,0.017190,29.636879
0.000000,0.000000,0.000000,0.480850,0.054669,5.426957,0.012776,34.036633
0.000000,0.000000,0.000000,0.765020,0.055943,5.079228,0.013192,14.829126
0.000000,0.000000,0.000000,0.489551,0.084292,7.617510,0.016974,39.079858
0.000000,0.000000,0.000000,0.481271,0.063993,6.024149,0.014525,15.630751
0.000000,0.000000,0.000000,0.459482,0.061460,6.086305,0.091027,15.006392
0.000000,0.000000,0.000000,1.075527,0.037617,4.242666,0.013547,14.016109
0.000000,0.000000,0.000000,0.671196,0.045563,4.406152,0.014498,32.746121
0.000000,0.000000,0.000000,0.898757,0.042173,3.435772,0.010097,20.208663
0.000000,0.000000,0.000000,0.479165,0.089043,6.928928,0.016625,43.418776
0.000000,0.000000,0.000000,0.770055,0.043783,4.199441,0.010191,15.405088
0.000000,0.000000,0.000000,0.537095,0.048164,4.694257,0.012232,41.959273
0.000000,0.000000,0.000000,0.670517,0.065206,6.679831,0.017474,16.366132
0.000000,0.000000,0.000000,0.450579,0.081273,6.923287,0.016728,20.709314
0.000000,0.000000,0.000000,0.466137,0.056686,5.515314,0.014514,15.041459
0.000000,0.000000,0.000000,0.461688,0.080773,7.129822,0.112339,14.944542
0.000000,0.000000,0.000000,0.740792,0.039818,4.235260,0.016028,13.409740
0.000000,0.000000,0.000000,0.966212,0.044092,4.342777,0.020971,22.338756
0.000000,0.000000,0.000000,0.612683,0.042189,3.453245,0.010480,44.731230
0.000000,0.000000,0.000000,0.554072,0.052864,5.081843,0.012867,23.137378
0.000000,0.000000,0.000000,0.947587,0.082673,7.766345,0.018909,16.551431
0.000000,0.000000,0.000000,0.682606,0.061297,6.240870,0.013876,28.266655
0.000000,0.000000,0.000000,0.631288,0.064877,6.531624,0.015191,20.951355
0.000000,0.000000,0.000000,0.450854,0.073513,6.705032,0.016471,20.700612
0.000000,0.000000,0.000000,0.455748,0.053471,5.266444,0.012629,14.986559
0.000000,0.000000,0.000000,0.476173,0.045994,4.253058,0.071006,14.851564
